Seed,DilutionRate,Species_ID,CUE,C_final
54,0.001,92,0.14016929603693631,5.505699354146266e-13
54,0.001,93,0.09748504745912814,3.055654276936358e-17
54,0.001,94,0.11567678844581826,2.340139673661818e-19
54,0.001,95,0.06993379803195356,3.3329156639080383e-21
54,0.001,96,0.10784487201283836,5.240203941773898e-17
54,0.001,97,0.17734242284821555,5.068343574616814e-11
54,0.001,98,0.1580740712581905,3.5892044692345806e-11
54,0.001,99,0.14055745116228555,1.1607615061035459e-15
54,0.001,100,0.19934910176909443,9.943498877266985e-06
55,0.001,1,0.18552098903704506,6.754184523032057e-07
55,0.001,2,0.21471452488760134,0.0006391875242951748
55,0.001,3,0.15255196194354037,3.0107747831556665e-13
55,0.001,4,0.1814208933988932,5.5963295065079845e-08
55,0.001,5,0.07427460447096829,1.6760129858928468e-21
55,0.001,6,0.12738502213669967,7.608298760052347e-13
55,0.001,7,0.11355770900118729,1.7880137310643592e-16
55,0.001,8,0.20117111291375905,2.9693248924170923e-06
55,0.001,9,0.19354764214879785,1.3147141253182455e-05
55,0.001,10,0.16122745109823391,3.261880990381757e-11
55,0.001,11,0.029241690321731156,1.3853817008728013e-22
55,0.001,12,0.11786951650038549,1.2733214180605123e-14
55,0.001,13,0.2417844585294799,0.04074771353246839
55,0.001,14,0.15586579749637489,3.216880094695659e-10
55,0.001,15,0.16912212165087434,2.0126709120857454e-09
55,0.001,16,0.19634356448567084,1.2071871509368282e-05
55,0.001,17,0.1595367075623881,1.531189343483533e-10
55,0.001,18,0.17880312362039172,4.007964819275643e-10
55,0.001,19,0.0661902788885982,1.4032379728505663e-21
55,0.001,20,0.2226454022463141,0.006708110430396555
55,0.001,21,0.016866737905682744,3.8448900596289523e-25
55,0.001,22,0.20939432818801215,8.621244784372442e-05
55,0.001,23,0.23980479470229069,1.1499060309803018
55,0.001,24,0.19987776627464676,0.00011047849108433843
55,0.001,25,0.1577645601744074,4.816852037767863e-13
55,0.001,26,0.12614130926386435,4.850156766400887e-15
55,0.001,27,0.19007201348944985,1.0204365854452303e-07
55,0.001,28,0.059883029945712755,8.567446310379571e-22
55,0.001,29,0.1885496395521687,3.3944133438721716e-08
55,0.001,30,0.24911284608218853,2.7868812980050497
55,0.001,31,0.18730867392224207,5.5845777234484774e-08
55,0.001,32,0.2209222905724378,0.0286689330783311
55,0.001,33,0.16384345981851797,4.04027967473377e-09
55,0.001,34,-0.19824004356878314,9.761242888418315e-43
55,0.001,35,0.16494413069175057,2.012102639978228e-10
55,0.001,36,0.19266973597300555,3.597382897036048e-07
55,0.001,37,0.08891372722913017,6.744385353953875e-20
55,0.001,38,0.13306670578886462,4.209562461653044e-15
55,0.001,39,0.07688845756729239,9.622655885294844e-20
55,0.001,40,0.1930759275517004,1.689215636077421e-05
55,0.001,41,0.14137368622554666,1.2375215858052057e-13
55,0.001,42,0.10175345687514,9.09937773046129e-18
55,0.001,43,0.1689163932181956,5.038009713867514e-11
55,0.001,44,0.15352369196362534,3.712951538347098e-12
55,0.001,45,0.16063577865824946,6.702331675157371e-11
55,0.001,46,0.16308916661057674,5.303122001039343e-11
55,0.001,47,0.20935413521896634,6.457065138996576e-05
55,0.001,48,0.16256498534699468,8.859475116521106e-11
55,0.001,49,0.1591577473405991,6.967929049073755e-10
55,0.001,50,0.17389619965709174,2.5536562169591436e-08
55,0.001,51,0.12207254224574428,9.702359997128738e-17
55,0.001,52,0.16984371360024975,2.2048503924026083e-09
55,0.001,53,0.14226759176668116,4.2635738135349794e-12
55,0.001,54,0.20481935543900573,0.0004019535578326276
55,0.001,55,0.10674768972571004,1.214340523967604e-15
55,0.001,56,0.18477775008202307,6.080954063661789e-08
55,0.001,57,0.17729408955064163,1.9091035675015303e-07
55,0.001,58,0.0965566325944096,1.45294977219922e-17
55,0.001,59,0.09980940997067536,7.095917841220744e-19
55,0.001,60,0.17981190463173075,5.840141549438138e-09
55,0.001,61,0.11996221764256754,2.6550619066200974e-14
55,0.001,62,0.17926335809064417,3.3281000154750905e-07
55,0.001,63,0.0025337613854800405,3.4967350716018896e-26
55,0.001,64,0.15066587280205984,1.267142736842573e-11
55,0.001,65,0.16644077582315134,4.721512420786163e-10
55,0.001,66,0.17267294182085005,4.833930559958544e-10
55,0.001,67,0.18666824822879075,1.699867347983201e-06
55,0.001,68,0.16724856263399537,3.7228467278384285e-10
55,0.001,69,0.14734337938358874,1.244288810296299e-12
55,0.001,70,0.15353288594876063,1.7096510117331744e-11
55,0.001,71,0.1678648363062061,4.5260098085171106e-10
55,0.001,72,0.09018945562407349,6.246217073905556e-18
55,0.001,73,0.14393997405794615,8.707339098691043e-12
55,0.001,74,0.12584514198561642,1.8920461721387005e-16
55,0.001,75,0.055090937657345365,6.580353025774253e-23
55,0.001,76,0.15776753245738376,8.04434553853186e-11
55,0.001,77,0.043731290488841196,2.9346353295983245e-24
55,0.001,78,0.12836071703659344,7.876598701725945e-16
55,0.001,79,0.16021450821688565,4.433528784865801e-10
55,0.001,80,0.14564562364417127,3.5938150625044034e-13
55,0.001,81,0.1838897552420211,5.4549717001149676e-08
55,0.001,82,0.1578745523493746,5.9808280263842736e-12
55,0.001,83,0.23349499593532777,0.0144159675424653
55,0.001,84,0.21933188595875794,0.005987234001116476
55,0.001,85,0.15994731993503009,1.0761872266110428e-11
55,0.001,86,0.17193816715552152,5.987832962134416e-08
55,0.001,87,0.14515835128890334,6.687886816919774e-12
55,0.001,88,0.20013949246403273,9.708889427646679e-06
55,0.001,89,0.22593501446889067,0.031642784959481626
55,0.001,90,0.22248263078998362,0.00675230256632289
55,0.001,91,0.18213432708359184,1.0940560198525702e-08
55,0.001,92,0.11250221190166551,1.2504945655696112e-16
55,0.001,93,0.16856241708331407,5.0203192109553815e-09
55,0.001,94,0.13694751667795366,3.0240822875399174e-12
55,0.001,95,0.13411456778284306,1.011913195210008e-12
55,0.001,96,0.14702893998832675,2.6383878603293164e-13
55,0.001,97,0.14246932092598188,1.2969619710890445e-12
55,0.001,98,0.12312052070012751,4.114303613171092e-16
55,0.001,99,0.1931879930354912,4.373807292864755e-06
55,0.001,100,0.14531967971993898,6.274427051577461e-15
56,0.001,1,0.08497562714748666,3.721298046548003e-20
56,0.001,2,0.12801849831491496,1.5476513839310776e-14
56,0.001,3,0.13288466627597725,2.787872822965133e-15
56,0.001,4,0.10110460728578716,1.1140835804204832e-17
56,0.001,5,0.13227556224546055,9.832002975310076e-17
56,0.001,6,0.14671020439863502,7.522009899513894e-13
56,0.001,7,0.22814930754268883,8.215256583052067e-05
56,0.001,8,0.22227783623791358,0.00017670731640487134
56,0.001,9,0.13583660757034752,9.20956691152703e-15
56,0.001,10,0.16150546216003517,5.67801854316289e-12
56,0.001,11,0.15655947757534033,7.066839101152358e-14
56,0.001,12,0.15153796684636597,2.708346252631922e-13
56,0.001,13,0.2122635068559029,1.2539071295462809e-06
56,0.001,14,0.03561716887917807,2.2354249683243173e-26
56,0.001,15,0.1396919596479724,1.5695333534099925e-15
56,0.001,16,0.1297881530277598,3.8649346610055293e-16
56,0.001,17,0.1605503636005528,2.598782616745708e-12
56,0.001,18,0.13009032743228968,1.078944213604463e-16
56,0.001,19,0.06740647954979219,1.649291058100029e-21
56,0.001,20,0.06303382565318119,1.0181970071917849e-20
56,0.001,21,0.14879375505129924,6.809919300710174e-13
56,0.001,22,0.20356857108481582,1.111326868665612e-05
56,0.001,23,0.08658386481774777,4.075914249096221e-20
56,0.001,24,0.20607855427587804,1.2304972070434373e-05
56,0.001,25,0.20002749773747655,1.5239228394254503e-06
56,0.001,26,0.017070548404036212,4.104810655488286e-27
56,0.001,27,0.20215865861865115,1.0385439818980799e-06
56,0.001,28,0.182328986733393,4.722279664067158e-10
56,0.001,29,0.08007293969458136,1.3844564931107425e-21
56,0.001,30,0.17546209837429155,1.5209149085273437e-09
56,0.001,31,0.196779250197129,1.929783233857113e-06
56,0.001,32,0.10951342812319753,2.5699936270434148e-18
56,0.001,33,0.2066459084639763,1.610361167740911e-05
56,0.001,34,0.10011069544231677,1.7726494455015204e-19
56,0.001,35,0.14079543260324326,5.2671011382486126e-14
56,0.001,36,0.20583013715867438,5.867390353354898e-06
56,0.001,37,0.20478289398775718,3.20434991813114e-05
56,0.001,38,0.05967456628480168,5.980021439056411e-23
56,0.001,39,0.11351910837195832,5.5301084893199446e-17
56,0.001,40,0.22279942556736365,0.004627341861714973
56,0.001,41,0.03451222547595581,2.2250907885023537e-26
56,0.001,42,0.1344356016283342,1.1445715346589227e-14
56,0.001,43,0.0988290950976999,1.5661229297165864e-18
56,0.001,44,0.06864765481490254,1.0980886750401137e-22
56,0.001,45,0.033732417151806825,2.554202342833223e-25
56,0.001,46,0.16562511282364234,1.37141567737976e-10
56,0.001,47,0.14667355954776173,1.7969132126995262e-13
56,0.001,48,0.1474729441987677,7.171649145146313e-14
56,0.001,49,0.18962883548493228,1.3369498911465425e-08
56,0.001,50,0.20749374555436095,1.4494895373422415e-05
56,0.001,51,0.09542733701222096,4.384918961081668e-20
56,0.001,52,0.09786354830452927,2.8077330289524885e-21
56,0.001,53,0.05886795883809049,3.383340714003298e-22
56,0.001,54,0.06816643941606626,2.1985592658104314e-19
56,0.001,55,0.09417200121325783,1.6585605576054735e-18
56,0.001,56,0.09895048313554827,6.795682305318524e-21
56,0.001,57,0.23268047658816385,0.0005976870806312613
56,0.001,58,0.01619141375753856,7.261368627702488e-27
56,0.001,59,0.13715481490327935,9.796578656199933e-13
56,0.001,60,0.11790524189613805,6.8079199396275605e-18
56,0.001,61,0.13058058847117457,2.9438080721623166e-16
56,0.001,62,0.17575805639328443,2.8849999311867443e-08
56,0.001,63,0.16742879061559363,2.8647614310929882e-11
56,0.001,64,0.15353713532898947,9.820276893583127e-12
56,0.001,65,0.19917283855706333,3.881496874686396e-08
56,0.001,66,0.19212094912376715,1.8129556798207807e-09
56,0.001,67,0.11430442609724797,3.750526997932312e-17
56,0.001,68,0.15013981237036472,2.1476450769997687e-14
56,0.001,69,0.2613878397739871,2.730363652860234
56,0.001,70,0.08166771069214665,1.2297019824899457e-20
56,0.001,71,0.12607675020130651,9.994740322081771e-17
56,0.001,72,0.19191084939144748,6.232640739699916e-08
56,0.001,73,0.050992794774302214,7.064545263401913e-23
56,0.001,74,-0.02934166334216403,2.5667354948207526e-32
56,0.001,75,0.006708240959655534,3.3498074467674448e-28
56,0.001,76,0.07677962933718842,7.685213709001192e-21
56,0.001,77,0.19746943689017007,1.9563419141252177e-06
56,0.001,78,0.12866825121062514,7.778051920695841e-15
56,0.001,79,0.22859024077594395,0.00164427987219014
56,0.001,80,0.18020253879857148,8.438872341619842e-11
56,0.001,81,0.10872159645221245,1.993553248467508e-17
56,0.001,82,0.23470509048987398,0.0020503627837200012
56,0.001,83,0.12380279610910418,1.2158522374278892e-16
56,0.001,84,0.0820028877979138,2.515686606484477e-20
56,0.001,85,0.09519392740016981,3.3792291642281193e-19
56,0.001,86,0.12290811344452536,4.992453338667202e-16
56,0.001,87,0.07182806559855877,2.6527546209137382e-21
56,0.001,88,0.15389618555261086,7.90602519521454e-13
56,0.001,89,0.20056248624419742,3.6976210093342606e-07
56,0.001,90,0.10675995952563065,1.5519102043867324e-17
56,0.001,91,0.1796291085026288,1.090021015068652e-09
56,0.001,92,0.16136459041547163,9.261153479485637e-12
56,0.001,93,0.1498204213752839,1.1538323894053652e-12
56,0.001,94,0.1843730720940097,8.26781643239441e-09
56,0.001,95,0.20633657389923118,7.428278103405387e-05
56,0.001,96,0.20240339367157592,2.0170450606630365e-07
56,0.001,97,0.043009841181967184,1.643832764083322e-24
56,0.001,98,0.14322553577355612,1.9405651974814094e-14
56,0.001,99,0.08355128576295712,3.1084121407485875e-20
56,0.001,100,0.17919260617364804,2.216385078698863e-10
57,0.001,1,0.03927364796294625,7.68030048995411e-24
57,0.001,2,0.07811756142603835,9.591685835054491e-21
57,0.001,3,0.1339181508367833,2.0816522925703585e-14
57,0.001,4,0.1592857948164092,1.0320112733723047e-13
57,0.001,5,0.2434619810348013,0.24038537973975085
57,0.001,6,0.03390779973506205,5.567037755860923e-25
57,0.001,7,0.11544105967579399,2.0012754565023758e-19
57,0.001,8,0.08817415457647414,2.982694577234512e-20
57,0.001,9,0.12990347154875606,7.162192948994655e-16
57,0.001,10,0.19488619982393096,6.855981552229987e-08
57,0.001,11,0.14367322191653847,1.159773221011381e-14
57,0.001,12,0.11222709894267441,4.95392939543549e-18
57,0.001,13,0.14593586466019162,9.415749299198583e-15
57,0.001,14,0.10659242763063087,9.315270027652493e-20
57,0.001,15,0.09591120935305024,6.174410679385962e-20
57,0.001,16,0.15600234935990828,6.665148976917502e-12
57,0.001,17,0.1408303442662995,9.413999657784101e-14
57,0.001,18,0.12168339667021934,1.1246882091605925e-17
57,0.001,19,0.1614311235358265,3.0223034794896663e-12
57,0.001,20,0.19074173516336015,8.506027789818806e-07
57,0.001,21,0.20756990980206294,1.4424193926650818e-05
57,0.001,22,0.14836943460081303,4.934123379328174e-14
57,0.001,23,0.06070913991927357,3.007867942513876e-23
57,0.001,24,0.14712753245815455,1.21843039527707e-15
57,0.001,25,0.1553501436742513,4.691183652862473e-12
57,0.001,26,0.14139248614014926,7.848443670895046e-14
57,0.001,27,0.0031715688959863576,3.432396851686805e-30
57,0.001,28,0.06553356840370625,1.857087192926848e-21
57,0.001,29,0.2128319656390991,5.6957279127565087e-05
57,0.001,30,0.15037958320935446,5.688338368250496e-13
57,0.001,31,0.20617229494272243,1.5605173082633061e-06
57,0.001,32,0.1925645196866299,4.041647427228109e-08
57,0.001,33,0.03940207171144331,1.2112794207120256e-26
57,0.001,34,0.1821334526012551,7.977655597563055e-11
57,0.001,35,0.21284874454252303,0.00025810748620590045
57,0.001,36,0.1182210550755172,1.6515562014107476e-16
57,0.001,37,0.06307789746165408,9.05075648438562e-23
57,0.001,38,0.10668272854631844,3.113413358873031e-19
57,0.001,39,0.17211007885765275,7.2673509991499365e-12
57,0.001,40,0.17303622122180054,4.01887385150543e-11
57,0.001,41,0.1518827675414531,2.8164902613894042e-12
57,0.001,42,0.11332900652093324,2.9657108849013366e-17
57,0.001,43,0.12344771317889756,2.7771146076109085e-16
57,0.001,44,0.25400137507899617,0.9092532779951503
57,0.001,45,0.10348489306443598,2.2807609614582934e-19
57,0.001,46,0.20786864333733399,1.18753260553749e-05
57,0.001,47,0.08787613252649114,1.1972383455333234e-20
57,0.001,48,0.051837196256393256,3.4344520010429026e-22
57,0.001,49,0.10681905877915322,1.933857031618816e-19
57,0.001,50,0.1275335498921395,1.7337444342152922e-16
57,0.001,51,0.2005661279351801,3.324586054123633e-07
57,0.001,52,0.23736672117039762,0.011103452609300212
57,0.001,53,0.031190373950225475,7.475726310728589e-27
57,0.001,54,0.1427623352709428,2.172595331649775e-14
57,0.001,55,0.1819711857718373,3.3787278166920185e-10
57,0.001,56,0.1823796961771937,3.6945492909897602e-09
57,0.001,57,0.16406517618660238,1.3802986558593953e-11
57,0.001,58,0.1940354638922106,3.7496423513741516e-08
57,0.001,59,0.13883125497587082,4.381500193261316e-17
57,0.001,60,0.18583260222718315,9.185497649834375e-09
57,0.001,61,0.22724734912356398,0.007801029761550097
57,0.001,62,0.06991437247844573,1.3101422411254213e-21
57,0.001,63,0.029238283688244947,2.7716411458301834e-27
57,0.001,64,0.16457604548349883,8.273458760709582e-13
57,0.001,65,0.18078500592210753,1.2102745420762833e-09
57,0.001,66,0.15017247740430606,4.2330986932065584e-13
57,0.001,67,0.16345996690412656,1.3045449179572797e-12
57,0.001,68,0.11178684498749167,2.997283892399391e-17
57,0.001,69,0.25953311008192104,3.2391985521723776
57,0.001,70,0.11734945135310001,1.4595495740807468e-17
57,0.001,71,0.10844884983130837,7.632509315922529e-18
57,0.001,72,0.11532664362723946,5.55352204338575e-17
57,0.001,73,0.19411300390342387,5.293072714823891e-08
57,0.001,74,0.21674468492476018,5.57692317886979e-06
57,0.001,75,0.22748128291148256,2.371385339129504e-05
57,0.001,76,0.08996245943301809,4.283841205501126e-20
57,0.001,77,0.20021697967151136,1.9083573026601024e-08
57,0.001,78,0.17950703446178892,4.21112749330799e-10
57,0.001,79,0.15481939613237683,9.759520832041215e-14
57,0.001,80,0.2298924255033747,0.0003999665549532102
57,0.001,81,0.14250145486897528,4.8285410881519434e-15
57,0.001,82,0.009816556204033034,4.257406678837931e-27
57,0.001,83,0.2174548840339853,0.0002568751440490597
57,0.001,84,0.2127041135264783,4.168569666270543e-06
57,0.001,85,0.21503607887437412,5.192369219942159e-06
57,0.001,86,0.0661490924831997,1.152625488812358e-23
57,0.001,87,0.11549500582231208,2.5771443232931386e-18
57,0.001,88,0.16457643621007387,4.3099462785647994e-13
57,0.001,89,0.2143712772430236,2.310643763909974e-05
57,0.001,90,0.2653318211671481,27.802715976423045
57,0.001,91,0.15424375917813493,3.648150960560631e-13
57,0.001,92,0.09278431135286645,1.9921350161631626e-20
57,0.001,93,0.20276772405016175,2.2562146906558985e-06
57,0.001,94,0.06733489082402958,3.1629671873572637e-22
57,0.001,95,0.014580813502278554,2.88398176830607e-26
57,0.001,96,0.1613778970967192,2.6612879872167965e-11
57,0.001,97,0.20110338571407121,6.775275721357553e-07
57,0.001,98,0.12771458505365166,8.163564913240836e-18
57,0.001,99,0.11795699133581056,1.9603914953140992e-16
57,0.001,100,0.18595985030867812,1.750362785876572e-10
58,0.001,1,0.2615153192176746,1.1442832805933791
58,0.001,2,0.18070001359679505,1.866492295229252e-08
58,0.001,3,0.20331686645689395,1.3420783729203673e-06
58,0.001,4,0.16748635046046131,4.1353479636575073e-13
58,0.001,5,0.12869759055889657,2.208390558936289e-16
58,0.001,6,0.16408555248462908,3.7712756187343354e-12
58,0.001,7,0.17830182609290413,2.1017937789756274e-10
58,0.001,8,0.14622102044937885,2.458138601066012e-13
58,0.001,9,0.2145396034498633,0.0001228780026612371
58,0.001,10,0.1495990640438948,2.758352349519917e-13
58,0.001,11,0.1566803467135255,3.112047199851509e-14
58,0.001,12,0.08499487650109953,4.2591679644935506e-21
58,0.001,13,0.18330103246052906,3.0311075977559024e-08
58,0.001,14,0.11891524947666438,2.211597154946208e-17
58,0.001,15,0.1984615536880377,7.815300586986908e-07
58,0.001,16,0.08706666458110761,1.5854353483655783e-21
58,0.001,17,0.18904140856223467,1.3083077282252657e-08
58,0.001,18,0.09275543701523345,1.6119455487963612e-19
58,0.001,19,0.19160535726686662,4.6982669626915223e-07
58,0.001,20,-0.07622458146166351,8.52019908767449e-36
58,0.001,21,0.11593210753074414,3.896899303002073e-19
58,0.001,22,0.14275547527931115,1.1404781276892326e-12
58,0.001,23,0.12609470264316125,1.590877208620076e-16
58,0.001,24,0.15844888685509673,1.5400488587844187e-11
58,0.001,25,0.20642028388532566,4.128765331672606e-05
58,0.001,26,0.04169940954427512,2.864202659048087e-23
58,0.001,27,0.14420102335638285,7.433376583227344e-14
58,0.001,28,0.21088701052151868,2.5865021735308843e-07
58,0.001,29,0.18627735621564287,5.2992536212405953e-08
58,0.001,30,0.1706566122552768,5.572245542413494e-10
58,0.001,31,0.18423369743302923,8.284811397247553e-11
58,0.001,32,0.13022912001229853,2.83493572397644e-16
58,0.001,33,0.24131426014434781,0.0047877309258645175
58,0.001,34,0.13996375115775994,2.24867317289669e-14
58,0.001,35,0.06169800956743012,8.272507322050094e-22
58,0.001,36,0.1328889758621154,4.420098721401442e-17
58,0.001,37,0.20838659383215669,1.4549644037828448e-05
58,0.001,38,0.11643048297857285,1.8197174882207667e-18
58,0.001,39,0.1386690001111496,8.594077569362602e-14
58,0.001,40,0.10635657145447246,8.535004073110258e-20
58,0.001,41,0.13689324302287312,2.3310670787764404e-16
58,0.001,42,0.111287537116131,2.1299046545806912e-19
58,0.001,43,0.12873727979322966,2.700126558661585e-18
58,0.001,44,0.1288321056911542,1.9093207355670016e-15
58,0.001,45,0.2599415314967347,0.5513394347318901
58,0.001,46,0.18613314896925914,2.193105798464243e-10
58,0.001,47,0.10297172905955486,2.0189231736663952e-18
58,0.001,48,0.13525205614599,3.390105153933376e-15
58,0.001,49,0.17981397967990306,1.3564408798252524e-11
58,0.001,50,0.2004198821252072,3.5503842573356207e-07
58,0.001,51,0.19367587405335948,1.721819016021679e-07
58,0.001,52,0.015524681168302919,5.681391011800344e-28
58,0.001,53,0.1884597916920308,7.670865280610768e-11
58,0.001,54,0.1266009203275542,1.1691886101084034e-16
58,0.001,55,0.25638639708551647,0.23111609153623816
58,0.001,56,0.09778955273707603,3.841798532514456e-19
58,0.001,57,0.08841688353094498,1.1850834080210905e-20
58,0.001,58,0.1089146188518719,8.745196153549551e-20
58,0.001,59,0.26827988267745845,24.220018513735436
58,0.001,60,0.21802215819913143,1.082538945114852e-05
58,0.001,61,0.054143953767579016,2.9903277998017103e-23
58,0.001,62,0.14993661901409747,2.5808169420856734e-15
58,0.001,63,0.18940101642581975,4.720162136917853e-10
58,0.001,64,0.0844366756070782,1.5276269136518627e-21
58,0.001,65,0.12875989379764413,1.3622705832696637e-18
58,0.001,66,0.06753800690313837,5.768229894526388e-25
58,0.001,67,0.13199897635475064,7.326993740554839e-16
58,0.001,68,0.14567979789973695,1.6075765345488832e-14
58,0.001,69,0.05323738363179445,5.110000140621103e-24
58,0.001,70,0.15952029842254206,7.313789507240383e-12
58,0.001,71,0.22338707243142086,1.089655699051701e-05
58,0.001,72,0.12261204298604805,4.608660498558763e-16
58,0.001,73,0.13242617494553904,3.2959498703554704e-16
58,0.001,74,0.03816939444317575,1.588788703149602e-25
58,0.001,75,0.11236566142652518,1.1101754132973765e-18
58,0.001,76,0.026264384172563493,3.417461351680312e-28
58,0.001,77,0.12646334425443836,9.286652962887926e-15
58,0.001,78,0.08950209788120628,1.6996077341509579e-18
58,0.001,79,0.24363021150136627,0.04756885781786076
58,0.001,80,0.22313173257644076,3.830546103998259e-05
58,0.001,81,0.11823231173448924,7.213689805619518e-19
58,0.001,82,0.1037434527368347,6.420308356298729e-21
58,0.001,83,0.06778751586009854,3.2365039633415157e-23
58,0.001,84,0.09640278775400536,8.658582393964e-21
58,0.001,85,0.15782729474904236,3.575346325306616e-13
58,0.001,86,0.01598086933559793,1.5569228747351038e-28
58,0.001,87,0.1283203164547986,6.834803207474793e-16
58,0.001,88,0.18865658282780035,2.705795312273647e-12
58,0.001,89,0.2110532877463678,1.1686250301104729e-05
58,0.001,90,0.14274492180466777,1.134719491503819e-14
58,0.001,91,0.11469905865470771,1.2980535699811885e-18
58,0.001,92,0.18389902021527058,3.992693749892501e-07
58,0.001,93,0.1244483008325356,7.828337100549771e-18
58,0.001,94,0.0908210872147838,1.9849269139522073e-18
58,0.001,95,0.14868956928133045,4.43838415967373e-14
58,0.001,96,0.07801519471949572,2.5695077260214784e-21
58,0.001,97,0.059486270138247595,2.1006942643986998e-23
58,0.001,98,0.11233986118563015,4.275560009490329e-17
58,0.001,99,0.04292964867796403,2.599319281819682e-24
58,0.001,100,0.20221799727671935,1.0505732255623383e-07
59,0.001,1,0.24270851276712377,0.09151829282162774
59,0.001,2,0.21678361793089784,8.622531197513312e-07
59,0.001,3,0.1818485770680808,3.5529337616007914e-11
59,0.001,4,0.13919915696307678,4.2167414597091776e-17
59,0.001,5,0.18720359831897446,2.936174436501132e-08
59,0.001,6,0.12194533819746013,5.358366838472497e-17
59,0.001,7,0.07933426023057255,5.955608178399184e-23
59,0.001,8,0.14991001578432242,1.7231870763343e-15
59,0.001,9,0.13619957626695284,1.409128909245881e-17
59,0.001,10,0.1602836581046084,1.2815012260916834e-12
59,0.001,11,0.23494768978970534,0.0020401374645886788
59,0.001,12,0.1228466551814753,8.987641622553607e-21
59,0.001,13,0.18585424624470773,3.832230180277676e-09
59,0.001,14,0.17448445275119717,3.6277809434044727e-13
59,0.001,15,0.12716923321589846,1.1096811240100541e-16
59,0.001,16,0.10838798000055322,1.2369289502344955e-20
59,0.001,17,0.18294278696745148,7.746785469902738e-11
59,0.001,18,0.11392745397551492,3.5472784177002067e-19
59,0.001,19,0.17138185335964343,6.844295067601798e-11
59,0.001,20,-0.05716885667451796,2.2057143016034105e-33
59,0.001,21,0.24190931504352986,0.03361212565449576
59,0.001,22,0.08751799753794408,6.263768509560314e-22
59,0.001,23,0.18816256590020347,2.0943826291961308e-10
59,0.001,24,0.14194946532472374,7.982858400592167e-16
59,0.001,25,0.17906596753822118,6.101191800349663e-09
59,0.001,26,0.07394297876904761,5.390603211714829e-23
59,0.001,27,0.13500217461883526,6.767226682903433e-16
59,0.001,28,0.10614350058686388,1.7069163730831304e-20
59,0.001,29,0.1584884930836803,1.1760376227373385e-12
59,0.001,30,0.16569665299864011,1.6951602623711888e-12
59,0.001,31,0.1077148158418573,7.521871729935219e-20
59,0.001,32,0.15073365072448217,7.178126513584116e-15
59,0.001,33,0.1277788489219971,1.839107929487727e-16
59,0.001,34,0.05205014545937718,3.910890370041167e-26
59,0.001,35,0.07305136498517635,1.6698140172813063e-22
59,0.001,36,0.1560374218316152,7.757330514937481e-14
59,0.001,37,0.0667356792431466,3.8879125974712337e-22
59,0.001,38,0.20336119931744712,9.144877514184063e-08
59,0.001,39,0.18877042116172657,4.971774596571712e-09
59,0.001,40,0.07413606268799823,9.528008577857354e-23
59,0.001,41,0.181686214282927,7.059085046323001e-11
59,0.001,42,0.12609210777397992,6.940270528261527e-17
59,0.001,43,0.20927315435785454,9.57797441046189e-07
59,0.001,44,0.17959141836791137,4.503066226988024e-12
59,0.001,45,0.027319002252541604,8.697184742021807e-27
59,0.001,46,0.14071396380197926,3.864872851262853e-16
59,0.001,47,0.05843569329429325,2.9905113140264476e-25
59,0.001,48,0.15651827783460998,1.6970320331380128e-16
59,0.001,49,0.22143678294292973,5.56793725265423e-05
59,0.001,50,0.12476900233829993,1.2981904560537488e-15
59,0.001,51,0.1538919008638241,1.0066376635941685e-14
59,0.001,52,0.17514978251630986,2.569396803725972e-10
59,0.001,53,0.2716388843872268,7.7714685170460225
59,0.001,54,0.14360136219989938,1.1812852264157598e-13
59,0.001,55,0.13368520587568464,9.75655122974639e-18
59,0.001,56,0.21869673752020732,0.0001559081960282791
59,0.001,57,0.19017885597349865,6.984436390663988e-10
59,0.001,58,0.152932694395066,2.2236468473094353e-13
59,0.001,59,0.12937615168537686,7.204320119189191e-17
59,0.001,60,0.15977545937020993,9.905708047043695e-14
59,0.001,61,0.10646265250899815,1.7445886466557428e-19
59,0.001,62,0.26807409660548387,9.938615841575494
59,0.001,63,0.04368195593581959,3.462105750800043e-25
59,0.001,64,0.14348175470815064,5.937758835918417e-16
59,0.001,65,0.14783557699751154,1.0285673415334038e-15
59,0.001,66,0.14383241513013625,5.693549480426607e-15
59,0.001,67,0.0929536353272877,2.878580812958545e-21
59,0.001,68,0.14866916579505507,1.6517005389113413e-15
59,0.001,69,0.0444641382187822,2.183260024695594e-24
59,0.001,70,0.1678262608245123,3.709001277606533e-13
59,0.001,71,0.24720390221451882,0.07542760302006792
59,0.001,72,0.09484946583169923,2.7462729562270593e-22
59,0.001,73,0.11421040949539506,1.2042835239824142e-18
59,0.001,74,0.18012847056997391,3.152136941271124e-11
59,0.001,75,0.16798038305487548,1.5519335170209318e-12
59,0.001,76,0.1922177270809801,5.055148429550188e-09
59,0.001,77,0.08808185346472507,6.077889466537981e-21
59,0.001,78,0.15105336372478573,1.1222325308740966e-14
59,0.001,79,0.16787026371202268,1.1018747476421743e-12
59,0.001,80,0.1272920293565375,9.182236031310498e-17
59,0.001,81,0.0797289136732402,2.828769002472733e-23
59,0.001,82,0.11178730568107763,3.864283631690624e-19
59,0.001,83,0.15622893442236366,9.611781589868223e-15
59,0.001,84,0.2633773440022958,0.3559062196483027
59,0.001,85,0.17367392459004777,1.8124121277658238e-11
